"","SlideName","ScanLabel","ROILabel","SegmentLabel","SegmentDisplayName","Origin.Instrument.ID","CD31.","INS.","PanCK.","Others","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_Procode_NGS_IPA_Protein_1_1","Block_ID","Segment_name","Project","ROI_type","Donor","Segment_type","Anatomical_region","Donor_type","LOT_Human_Procode_NGS_Core_Protein_1_0","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY"
"659","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",26,"CD31+","P4P5_InsSyto83PanCKCD31_7924_026_CD31","2204G0420","True","False","False","False",NA,4950.177189,85,20535,13948,1056070,990319,64341,1048424,1036159,93.5030025678595,"LH00339:87:22N2M2LT3",0.9905,0.9901,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P4_22","endothelial_cells","HuBMAP","islet_absent","P4","vasculature","Tail","ND",6210006,"3fd374b0-c23f-4056-9114-818d6a4a010e","48345b36-e7c0-4ce5-82e5-a8ba0a013806",35809.07421875,89106.1875,6671,4599
"660","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",26,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_026_PanCK","2204G0420","False","False","True","False",NA,14992.178444,338,20535,13948,7192660,6704577,492641,7129063,7024266,92.6521688094566,"LH00339:87:22N2M2LT3",0.9887,0.9876,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P4_22","duct_cells","HuBMAP","islet_absent","P4","pancreatic_ducts","Tail","ND",6210006,"3fd374b0-c23f-4056-9114-818d6a4a010e","78b5c6a1-4af2-48bd-97d0-d8d9371db823",35809.07421875,89106.1875,6671,4599
"661","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",26,"Others","P4P5_InsSyto83PanCKCD31_7924_026_Others","2204G0420","False","False","False","True",NA,96612.85577,1186,20535,13948,8775235,8120999,578476,8727960,8608744,92.876787695701,"LH00339:87:22N2M2LT3",0.9904,0.9906,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P4_22","acinar_and_other","HuBMAP","islet_absent","P4","exocrine_and_other","Tail","ND",6210006,"3fd374b0-c23f-4056-9114-818d6a4a010e","d98d804f-7289-4de0-a597-d76be46db1dc",35809.07421875,89106.1875,6671,4599
"662","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",27,"CD31+","P4P5_InsSyto83PanCKCD31_7924_027_CD31","2204G0420","True","False","False","False",NA,3964.524547,67,21338,15370,1156772,1084175,153756,1146041,1128976,85.8181566629004,"LH00339:87:22N2M2LT3",0.9883,0.9893,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P4_22","endothelial_cells","HuBMAP","islet_absent","P4","vasculature","Tail","ND",6210006,"42c2df97-c967-4d78-807b-9d5b51d846a9","85b2ac0c-2661-49e9-9254-5b087495017b",35809.07421875,89106.1875,6671,4599
"663","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",27,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_027_PanCK","2204G0420","False","False","True","False",NA,13112.816591,253,21338,15370,5645207,5278598,434585,5596352,5526669,91.7670373837902,"LH00339:87:22N2M2LT3",0.9874,0.9887,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P4_22","duct_cells","HuBMAP","islet_absent","P4","pancreatic_ducts","Tail","ND",6210006,"42c2df97-c967-4d78-807b-9d5b51d846a9","0558f1a4-6988-44ad-b1ef-6aeba5055502",35809.07421875,89106.1875,6671,4599
"664","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",27,"Others","P4P5_InsSyto83PanCKCD31_7924_027_Others","2204G0420","False","False","False","True",NA,73962.535822,912,21338,15370,2246646,2083910,388372,2229237,2197465,81.3633026378298,"LH00339:87:22N2M2LT3",0.9886,0.9888,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P4_22","acinar_and_other","HuBMAP","islet_absent","P4","exocrine_and_other","Tail","ND",6210006,"42c2df97-c967-4d78-807b-9d5b51d846a9","6eb1a94b-f9b0-49cb-aafb-734cc923a017",35809.07421875,89106.1875,6671,4599
"665","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",28,"CD31+","P4P5_InsSyto83PanCKCD31_7924_028_CD31","2204G0420","True","False","False","False",NA,5035.92754,107,36310,76962,1367983,1276770,95810,1356812,1342567,92.4959076419402,"LH00339:87:22N2M2LT3",0.9887,0.9891,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","endothelial_cells","HuBMAP","islet_present","P5","vasculature","Head","ND",6210006,"8eacd685-1b83-4075-9f0a-999dc97ace1d","ab2ff4db-0d3f-4225-90cc-ff12d63d7339",35809.07421875,89106.1875,6671,4599
"666","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",28,"Ins+","P4P5_InsSyto83PanCKCD31_7924_028_Ins","2204G0420","False","True","False","False",NA,28451.331174,202,36310,76962,24170223,22456667,1605649,23941784,23642482,92.8500119808518,"LH00339:87:22N2M2LT3",0.988,0.9884,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","beta_cells","HuBMAP","islet_present","P5","endocrine_cells","Head","ND",6210006,"8eacd685-1b83-4075-9f0a-999dc97ace1d","bc11255f-abec-40a7-a395-8493afdcd11d",35809.07421875,89106.1875,6671,4599
"667","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",28,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_028_PanCK","2204G0420","False","False","True","False",NA,26043.810679,436,36310,76962,6171230,5775591,695589,6124187,6053921,87.9564013449013,"LH00339:87:22N2M2LT3",0.9913,0.9905,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","duct_cells","HuBMAP","islet_present","P5","pancreatic_ducts","Head","ND",6210006,"8eacd685-1b83-4075-9f0a-999dc97ace1d","337165a6-7a97-473e-bf50-83df323bee0f",35809.07421875,89106.1875,6671,4599
"668","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",28,"Others","P4P5_InsSyto83PanCKCD31_7924_028_Others","2204G0420","False","False","False","True",NA,91875.307691,1400,36310,76962,8600220,7959031,667129,8526026,8410914,91.6179620358307,"LH00339:87:22N2M2LT3",0.9879,0.9892,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","acinar_and_other","HuBMAP","islet_present","P5","exocrine_and_other","Head","ND",6210006,"8eacd685-1b83-4075-9f0a-999dc97ace1d","bbd2dfcc-05b3-48d4-8fe5-d16d0f21f5f1",35809.07421875,89106.1875,6671,4599
"669","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",29,"CD31+","P4P5_InsSyto83PanCKCD31_7924_029_CD31","2204G0420","True","False","False","False",NA,7351.980994,127,27002,72843,2289632,2138841,175676,2273908,2248254,91.7863927239098,"LH00339:87:22N2M2LT3",0.9894,0.9899,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","endothelial_cells","HuBMAP","islet_present","P5","vasculature","Head","ND",6210006,"4ceba433-1316-498b-9d25-0fbb0bfb44a4","fba2f1d9-24e7-4b4f-959a-13885b64d842",35809.07421875,89106.1875,6671,4599
"670","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",29,"Ins+","P4P5_InsSyto83PanCKCD31_7924_029_Ins","2204G0420","False","True","False","False",NA,14481.169872,103,27002,72843,9160186,8486244,761256,9061381,8939873,91.0295296717841,"LH00339:87:22N2M2LT3",0.9864,0.9875,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","beta_cells","HuBMAP","islet_present","P5","endocrine_cells","Head","ND",6210006,"4ceba433-1316-498b-9d25-0fbb0bfb44a4","aa6f8f5f-60bd-4957-b435-a3efbc01f844",35809.07421875,89106.1875,6671,4599
"671","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",29,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_029_PanCK","2204G0420","False","False","True","False",NA,36333.852763,551,27002,72843,23647674,22133242,1335935,23463702,23176713,93.9641241893077,"LH00339:87:22N2M2LT3",0.9881,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","duct_cells","HuBMAP","islet_present","P5","pancreatic_ducts","Head","ND",6210006,"4ceba433-1316-498b-9d25-0fbb0bfb44a4","019c0bcb-0cef-47c3-82d6-5cb0e9362e26",35809.07421875,89106.1875,6671,4599
"672","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",29,"Others","P4P5_InsSyto83PanCKCD31_7924_029_Others","2204G0420","False","False","False","True",NA,99360.67812,1571,27002,72843,13522009,12509763,983609,13432913,13276995,92.1372691073364,"LH00339:87:22N2M2LT3",0.9898,0.9905,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","acinar_and_other","HuBMAP","islet_present","P5","exocrine_and_other","Head","ND",6210006,"4ceba433-1316-498b-9d25-0fbb0bfb44a4","b1e4e863-e582-458e-9b31-f936e2e2512c",35809.07421875,89106.1875,6671,4599
"673","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",30,"CD31+","P4P5_InsSyto83PanCKCD31_7924_030_CD31","2204G0420","True","False","False","False",NA,4573.987225,71,32699,90896,1860635,1733830,168612,1844981,1824641,90.2751711528812,"LH00339:87:22N2M2LT3",0.9888,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","endothelial_cells","HuBMAP","islet_present","P5","vasculature","Head","ND",6210006,"d5c0e17c-3e39-4774-aba1-a73efdb5c88d","89c64863-a551-428c-a0bd-7465474005bc",35809.07421875,89106.1875,6671,4599
"674","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",30,"Ins+","P4P5_InsSyto83PanCKCD31_7924_030_Ins","2204G0420","False","True","False","False",NA,74870.219163,732,32699,90896,38368917,35422295,3709947,38031874,37453455,89.5265199502178,"LH00339:87:22N2M2LT3",0.9861,0.9882,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","beta_cells","HuBMAP","islet_present","P5","endocrine_cells","Head","ND",6210006,"d5c0e17c-3e39-4774-aba1-a73efdb5c88d","67f15f83-f77a-42e5-8b36-f12cb90d1923",35809.07421875,89106.1875,6671,4599
"675","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",30,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_030_PanCK","2204G0420","False","False","True","False",NA,21031.861478,356,32699,90896,9559683,8961041,907590,9482581,9377133,89.8718240436574,"LH00339:87:22N2M2LT3",0.9897,0.9895,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","duct_cells","HuBMAP","islet_present","P5","pancreatic_ducts","Head","ND",6210006,"d5c0e17c-3e39-4774-aba1-a73efdb5c88d","d5ffa583-70db-4c88-8d65-91bdbaa45a1c",35809.07421875,89106.1875,6671,4599
"676","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",30,"Others","P4P5_InsSyto83PanCKCD31_7924_030_Others","2204G0420","False","False","False","True",NA,78344.378742,1006,32699,90896,9531209,8738551,762894,9452560,9336980,91.2697883207411,"LH00339:87:22N2M2LT3",0.989,0.9884,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","acinar_and_other","HuBMAP","islet_present","P5","exocrine_and_other","Head","ND",6210006,"d5c0e17c-3e39-4774-aba1-a73efdb5c88d","99380358-cf2c-4387-b2dc-83b296ed4450",35809.07421875,89106.1875,6671,4599
"677","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",31,"CD31+","P4P5_InsSyto83PanCKCD31_7924_031_CD31","2204G0420","True","False","False","False",NA,4810.753471,90,23603,79583,1068287,999550,115468,1059944,1047075,88.4480016007203,"LH00339:87:22N2M2LT3",0.9894,0.9904,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","endothelial_cells","HuBMAP","islet_present","P5","vasculature","Head","ND",6210006,"7277f836-667c-4ebe-a3a5-c7f537724122","275b177b-e19b-40cf-ac7d-22cbd6e36a25",35809.07421875,89106.1875,6671,4599
"678","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",31,"Ins+","P4P5_InsSyto83PanCKCD31_7924_031_Ins","2204G0420","False","True","False","False",NA,15008.852123,126,23603,79583,7220795,6679485,714203,7160490,7087564,89.3075139774998,"LH00339:87:22N2M2LT3",0.9901,0.9898,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","beta_cells","HuBMAP","islet_present","P5","endocrine_cells","Head","ND",6210006,"7277f836-667c-4ebe-a3a5-c7f537724122","9e18f8bd-3aad-4cf7-abfc-adba82aa85f2",35809.07421875,89106.1875,6671,4599
"679","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",31,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_031_PanCK","2204G0420","False","False","True","False",NA,24730.718735,409,23603,79583,6985558,6529108,766442,6919659,6834108,88.2611529783241,"LH00339:87:22N2M2LT3",0.9882,0.9877,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","duct_cells","HuBMAP","islet_present","P5","pancreatic_ducts","Head","ND",6210006,"7277f836-667c-4ebe-a3a5-c7f537724122","7b3c9e17-f168-41f8-a76c-4de559db2c46",35809.07421875,89106.1875,6671,4599
"680","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",31,"Others","P4P5_InsSyto83PanCKCD31_7924_031_Others","2204G0420","False","False","False","True",NA,96843.428936,1522,23603,79583,11461507,10559839,827312,11368293,11230937,92.1654866139531,"LH00339:87:22N2M2LT3",0.9891,0.9883,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","acinar_and_other","HuBMAP","islet_present","P5","exocrine_and_other","Head","ND",6210006,"7277f836-667c-4ebe-a3a5-c7f537724122","5715b32c-3887-494e-b687-d553d3d98ac5",35809.07421875,89106.1875,6671,4599
"681","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",32,"CD31+","P4P5_InsSyto83PanCKCD31_7924_032_CD31","2204G0420","True","False","False","False",NA,7976.688178,153,32146,71132,2155941,2024055,220932,2140407,2116510,89.0846839636275,"LH00339:87:22N2M2LT3",0.9928,0.9914,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","endothelial_cells","HuBMAP","islet_absent","P5","vasculature","Head","ND",6210006,"e230f7b8-1bc3-46dc-9333-76663d7a5d44","da34f02b-7092-4042-ab01-dbd8b9387c08",35809.07421875,89106.1875,6671,4599
"682","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",32,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_032_PanCK","2204G0420","False","False","True","False",NA,26446.519734,376,32146,71132,7908282,7410280,716611,7840230,7749732,90.3295017192333,"LH00339:87:22N2M2LT3",0.9879,0.9885,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","duct_cells","HuBMAP","islet_absent","P5","pancreatic_ducts","Head","ND",6210006,"e230f7b8-1bc3-46dc-9333-76663d7a5d44","0b19f2a2-95a2-44cf-b695-d160b8910629",35809.07421875,89106.1875,6671,4599
"683","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",32,"Others","P4P5_InsSyto83PanCKCD31_7924_032_Others","2204G0420","False","False","False","True",NA,116314.634031,1699,32146,71132,14688014,13642259,1388462,14586014,14415637,89.8223454048189,"LH00339:87:22N2M2LT3",0.9911,0.9905,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","acinar_and_other","HuBMAP","islet_absent","P5","exocrine_and_other","Head","ND",6210006,"e230f7b8-1bc3-46dc-9333-76663d7a5d44","57163475-6502-49a7-8ead-7055120ad304",35809.07421875,89106.1875,6671,4599
"684","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",33,"CD31+","P4P5_InsSyto83PanCKCD31_7924_033_CD31","2204G0420","True","False","False","False",NA,4081.716693,82,35406,81831,631711,592075,75560,627960,620099,87.2381032808344,"LH00339:87:22N2M2LT3",0.9907,0.9919,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","endothelial_cells","HuBMAP","islet_absent","P5","vasculature","Head","ND",6210006,"c1b958b6-543d-4f8e-9e9f-f2d5e71fe46b","5bac02b3-a10e-44e9-9c88-eca0c3398e4a",35809.07421875,89106.1875,6671,4599
"685","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",33,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_033_PanCK","2204G0420","False","False","True","False",NA,21740.41345,277,35406,81831,14263049,13340843,1168158,14131303,13928777,91.243746740742,"LH00339:87:22N2M2LT3",0.9873,0.9877,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","duct_cells","HuBMAP","islet_absent","P5","pancreatic_ducts","Head","ND",6210006,"c1b958b6-543d-4f8e-9e9f-f2d5e71fe46b","d29b5e19-ad17-45ce-8aa9-f861a1e4a93c",35809.07421875,89106.1875,6671,4599
"686","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",33,"Others","P4P5_InsSyto83PanCKCD31_7924_033_Others","2204G0420","False","False","False","True",NA,110633.990891,1328,35406,81831,10467002,9666920,1064750,10383328,10260339,88.9856334799502,"LH00339:87:22N2M2LT3",0.9893,0.9889,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","acinar_and_other","HuBMAP","islet_absent","P5","exocrine_and_other","Head","ND",6210006,"c1b958b6-543d-4f8e-9e9f-f2d5e71fe46b","5971e98a-f7e5-48d0-9c67-2249967c9e5b",35809.07421875,89106.1875,6671,4599
"687","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",34,"CD31+","P4P5_InsSyto83PanCKCD31_7924_034_CD31","2204G0420","True","False","False","False",NA,5187.896217,87,30807,89958,927291,857800,101615,918448,904985,88.1539986010725,"LH00339:87:22N2M2LT3",0.9886,0.9876,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","endothelial_cells","HuBMAP","islet_absent","P5","vasculature","Head","ND",6210006,"772e62de-9da5-4f11-a1f6-458c2bf2a187","a48c1889-3b29-4380-966b-b761d4561f4e",35809.07421875,89106.1875,6671,4599
"688","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",34,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_034_PanCK","2204G0420","False","False","True","False",NA,26831.284733,361,30807,89958,10344319,9735552,1171488,10276785,10168392,87.9669072693567,"LH00339:87:22N2M2LT3",0.9911,0.9912,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","duct_cells","HuBMAP","islet_absent","P5","pancreatic_ducts","Head","ND",6210006,"772e62de-9da5-4f11-a1f6-458c2bf2a187","8839d0fb-de7b-4539-b383-ec6769bb59f4",35809.07421875,89106.1875,6671,4599
"689","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",34,"Others","P4P5_InsSyto83PanCKCD31_7924_034_Others","2204G0420","False","False","False","True",NA,119613.322985,1523,30807,89958,9114776,8313132,1009360,9039526,8925041,87.8582464467062,"LH00339:87:22N2M2LT3",0.9894,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_3A1","acinar_and_other","HuBMAP","islet_absent","P5","exocrine_and_other","Head","ND",6210006,"772e62de-9da5-4f11-a1f6-458c2bf2a187","018b1298-94da-4dd4-b39d-5b63516be1ca",35809.07421875,89106.1875,6671,4599
"690","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",35,"CD31+","P4P5_InsSyto83PanCKCD31_7924_035_CD31","2204G0420","True","False","False","False",NA,4708.170644,79,27889,46131,900605,841373,90420,893699,883702,89.2532800553381,"LH00339:87:22N2M2LT3",0.989,0.9887,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_6A","endothelial_cells","HuBMAP","islet_present","P5","vasculature","Neck","ND",6210006,"34f825cc-8779-4db1-9759-91d17c3989ab","45f8ee05-ae68-4365-8c32-b4a7a61aea89",35809.07421875,89106.1875,6671,4599
"691","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",35,"Ins+","P4P5_InsSyto83PanCKCD31_7924_035_Ins","2204G0420","False","True","False","False",NA,25110.084638,270,27889,46131,10920450,10142248,1066360,10828367,10688919,89.4859601145624,"LH00339:87:22N2M2LT3",0.9894,0.9886,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_6A","beta_cells","HuBMAP","islet_present","P5","endocrine_cells","Neck","ND",6210006,"34f825cc-8779-4db1-9759-91d17c3989ab","ce476564-56f1-4d36-acfc-b030df0a525c",35809.07421875,89106.1875,6671,4599
"692","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",35,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_035_PanCK","2204G0420","False","False","True","False",NA,25176.620559,426,27889,46131,9024739,8455169,818314,8961512,8860169,90.3217310026565,"LH00339:87:22N2M2LT3",0.9894,0.99,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_6A","duct_cells","HuBMAP","islet_present","P5","pancreatic_ducts","Neck","ND",6210006,"34f825cc-8779-4db1-9759-91d17c3989ab","9208356b-6230-49ac-b40b-83986c00bc0f",35809.07421875,89106.1875,6671,4599
"693","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",35,"Others","P4P5_InsSyto83PanCKCD31_7924_035_Others","2204G0420","False","False","False","True",NA,106829.374868,1298,27889,46131,7945894,7332103,701223,7890196,7793317,90.4362636476874,"LH00339:87:22N2M2LT3",0.9887,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_6A","acinar_and_other","HuBMAP","islet_present","P5","exocrine_and_other","Neck","ND",6210006,"34f825cc-8779-4db1-9759-91d17c3989ab","b484c37e-1af4-4116-90ad-d7c0f864406a",35809.07421875,89106.1875,6671,4599
"694","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",36,"Ins+","P4P5_InsSyto83PanCKCD31_7924_036_Ins","2204G0420","False","True","False","False",NA,24275.765485,213,29010,54642,13493060,12479169,1325839,13360490,13185220,89.3755826209261,"LH00339:87:22N2M2LT3",0.9875,0.9877,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_6A","beta_cells","HuBMAP","islet_present","P5","endocrine_cells","Neck","ND",6210006,"aed06839-a1d0-48f1-abe4-95e41794968f","a9384d50-802f-4498-bef9-758939da296c",35809.07421875,89106.1875,6671,4599
"695","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",36,"PanCK+","P4P5_InsSyto83PanCKCD31_7924_036_PanCK","2204G0420","False","False","True","False",NA,27524.592198,384,29010,54642,6533996,6094038,703693,6466745,6377664,88.4527631760747,"LH00339:87:22N2M2LT3",0.9873,0.9881,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_6A","duct_cells","HuBMAP","islet_present","P5","pancreatic_ducts","Neck","ND",6210006,"aed06839-a1d0-48f1-abe4-95e41794968f","e52581f0-20dc-4bb3-9491-0dad96789fbf",35809.07421875,89106.1875,6671,4599
"696","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",36,"Others","P4P5_InsSyto83PanCKCD31_7924_036_Others","2204G0420","False","False","False","True",NA,93859.316731,1332,29010,54642,6986290,6503037,889100,6937444,6857036,86.3279264749685,"LH00339:87:22N2M2LT3",0.9904,0.9904,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_6A","acinar_and_other","HuBMAP","islet_present","P5","exocrine_and_other","Neck","ND",6210006,"aed06839-a1d0-48f1-abe4-95e41794968f","c891bca3-4bbd-4184-8336-85db0c7437ac",35809.07421875,89106.1875,6671,4599
"697","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",37,"CD31+","P4P5_InsSyto83PanCKCD31_7924_037_CD31","2204G0420","True","False","False","False",NA,6201.814716,115,33762,58789,1692235,1595125,218257,1681699,1664011,86.3172478645874,"LH00339:87:22N2M2LT3",0.9914,0.9908,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_6A","endothelial_cells","HuBMAP","islet_present","P5","vasculature","Neck","ND",6210006,"dd1817c0-4c8a-495b-af11-378f7640a4b8","d1c130c8-ccd0-4d14-ba8b-745ebc374814",35809.07421875,89106.1875,6671,4599
"698","P4-P5 Ins/Syto83/PanCK/CD31 7-9-24","P4-P5 IOns/Syto83/PanCK/CD31 7-9-24",37,"Ins+","P4P5_InsSyto83PanCKCD31_7924_037_Ins","2204G0420","False","True","False","False",NA,11712.545124,105,33762,58789,7731032,7242368,863971,7671917,7573027,88.0706006654177,"LH00339:87:22N2M2LT3",0.9897,0.9889,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P5_6A","beta_cells","HuBMAP","islet_present","P5","endocrine_cells","Neck","ND",6210006,"dd1817c0-4c8a-495b-af11-378f7640a4b8","d9f13354-e4a5-4c67-8f17-643d16c4587b",35809.07421875,89106.1875,6671,4599
